,id,hit,name,countries
1541,25422869,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > consumer goods > sporting goods store > decathlon ,['italy']
1361,25419258,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > electronics > mobile retailer > 3 store ,['italy']
1591,25423408,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > electronics > mobile retailer > euronics ,['italy']
1364,25419537,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > a&o ,['italy']
1399,25420186,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > auchan ,['italy']
1486,25422013,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > carrefour ,['italy']
1492,25422027,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > carrefour express ,['italy']
1496,25422035,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > carrefour market ,['italy']
1468,25421709,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > conad ,['italy']
1475,25421743,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > crai ,['italy']
1546,25422891,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > despar ,['italy']
1550,25422953,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > dok ,['italy']
1570,25423271,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > dpiu ,['italy']
1590,25423393,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > esselunga ,['italy']
1594,25423413,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > eurospar ,['italy']
1596,25423416,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > eurospin ,['italy']
1660,25424410,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > gs ,['italy']
1774,25426110,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > ld market ,['italy']
1779,25426143,shopp(er|ing),adsquare data alliance > it > place visits > by brand > shopping > food and drink > grocery > lidl ,['italy']
1512,25422261,shopp(er|ing),adsquare data alliance > it > place visits > by category > shopping > clothing and accessories > children's apparel ,['italy']
1526,25422636,shopp(er|ing),adsquare data alliance > it > place visits > by category > shopping > electronics > consumer electronics store ,['italy']
1670,25424475,shopp(er|ing),"adsquare data alliance > it > place visits > by category > shopping > hardware, house and garden > garden center ",['italy']
1706,25425116,shopp(er|ing),"adsquare data alliance > it > place visits > by category > shopping > hardware, house and garden > home improvement-hardware store ",['italy']
1305,24967849,shopp(er|ing),adsquare data alliance > it > place visits > retail > shopping ,['italy']
1441,25421431,shopp(er|ing),adsquare data alliance > nl > place visits > by brand > shopping > bookshop > book store > bruna ,['netherlands']
1470,25421718,shopp(er|ing),adsquare data alliance > nl > place visits > by brand > shopping > clothing and accessories > clothing and accessories > coolcat ,['netherlands']
1464,25421692,shopp(er|ing),adsquare data alliance > nl > place visits > by brand > shopping > clothing and accessories > shoes-footwear > coach ,['netherlands']
1614,25423653,shopp(er|ing),adsquare data alliance > nl > place visits > by brand > shopping > convenience store > convenience store > euroland ,['netherlands']
1663,25424427,shopp(er|ing),adsquare data alliance > nl > place visits > by brand > shopping > food and drink > food-beverage specialty store > gall & gall ,['netherlands']
1801,25426325,shopp(er|ing),adsquare data alliance > nl > place visits > by brand > shopping > food and drink > food-beverage specialty store > leonidas ,['netherlands']
1386,25419889,shopp(er|ing),adsquare data alliance > nl > place visits > by brand > shopping > food and drink > grocery > albert heijn ,['netherlands']
1730,25425512,shopp(er|ing),"adsquare data alliance > nl > place visits > by brand > shopping > hardware, house and garden > garden center > intratuin ",['netherlands']
1624,25423843,shopp(er|ing),adsquare data alliance > se > interests > shopping > fashion > fashion lovers ,['sweden']
1743,25425704,shopp(er|ing),adsquare data alliance > se > interests > shopping > fashion > jewellery and watch buyers ,['sweden']
1534,25422806,shopp(er|ing),adsquare data alliance > se > place visits > by brand > shopping > clothing and accessories > clothing and accessories > cubus ,['sweden']
1627,25423954,shopp(er|ing),adsquare data alliance > se > place visits > by brand > shopping > clothing and accessories > clothing and accessories > filippa k ,['sweden']
1410,25420605,shopp(er|ing),adsquare data alliance > se > place visits > by brand > shopping > clothing and accessories > men's apparel > brothers ,['sweden']
1734,25425562,shopp(er|ing),adsquare data alliance > se > place visits > by brand > shopping > clothing and accessories > men's apparel > jack & jones ,['sweden']
1785,25426184,shopp(er|ing),adsquare data alliance > se > place visits > by brand > shopping > consumer goods > specialty store > lundbergs handskar & vaskor ,['sweden']
1603,25423515,shopp(er|ing),adsquare data alliance > se > place visits > by brand > shopping > electronics > consumer electronics store > elgiganten ,['sweden']
1581,25423359,shopp(er|ing),adsquare data alliance > se > place visits > by brand > shopping > electronics > consumer electronics store > elon ,['sweden']
1593,25423410,shopp(er|ing),adsquare data alliance > se > place visits > by brand > shopping > electronics > mobile retailer > euronics ,['sweden']
1457,25421569,shopp(er|ing),"adsquare data alliance > se > place visits > by brand > shopping > hardware, house and garden > home improvement-hardware store > caparol ",['sweden']
1664,25424428,shopp(er|ing),"adsquare data alliance > se > place visits > by brand > shopping > hardware, house and garden > home specialty store > gallerix ",['sweden']
1630,25424084,shopp(er|ing),adsquare data alliance > se > place visits > by category > shopping > consumer goods > florist ,['sweden']
1604,25423578,shopp(er|ing),adsquare data alliance > se > place visits > by category > shopping > electronics > entertainment electronics ,['sweden']
1679,25424679,shopp(er|ing),adsquare data alliance > se > place visits > by category > shopping > food and drink > grocery ,['sweden']
1629,25424083,shopp(er|ing),"adsquare data alliance > se > place visits > by category > shopping > hardware, house and garden > floor and carpet ",['sweden']
1545,25422883,shopp(er|ing),adsquare data alliance > sg > place visits > by brand > shopping > food and drink > bakery and baked goods store > delifrance ,['france']
110,8465138,shopp(er|ing),at_huawei_201704_shopping_factual ,['austria']
111,8465139,shopp(er|ing),at_huawei_201704_shopping_mopub ,['austria']
520,7457228,shopp(er|ing),audiens: italy > audiens > behavioural > shopping > perfumes & fragrances,['italy']
519,7457397,shopp(er|ing),audiens: italy > mobile > audiens > behavioural > shopping > perfumes & fragrances,['italy']
460,13714185,shopp(er|ing),az direct > de > az target groups > non-food consumer goods > power shopper ,['germany']
495,13797327,shopp(er|ing),bmindes_lk_es_personalshopper ,['spain']
496,13800015,shopp(er|ing),bmindes_lk_fr_personalshopper ,['france']
759,13917022,shopp(er|ing),branded data > 180bytwo > loci mobile audiences > retail > apparel shoppers > francesca's ,['france']
194,8681860,shopp(er|ing),branded data > ameribasedigital > cpg - consumer product buyers > retail shoppers by brand > irish spring ,['ireland']
99,3451850,shopp(er|ing),branded data > cuebiq > geo-behavioral audience > retail > apparel shoppers > french connection ,['france']
100,3451936,shopp(er|ing),branded data > cuebiq > geo-behavioral audience > retail > consumer electronics shoppers > ee (everything everyhwhere) ,['estonia']
237,9987121,shopp(er|ing),branded data > factual - geopulse audiences > france > behavioral - retail > electronics shoppers (electronics buyer) ,['france']
238,9987177,shopp(er|ing),branded data > factual - geopulse audiences > france > behavioral - retail > fast fashion shoppers ,['france']
202,9986668,shopp(er|ing),branded data > factual - geopulse audiences > france > behavioral - retail > health food shoppers ,['france']
250,9987322,shopp(er|ing),branded data > factual - geopulse audiences > france > behavioral - retail > luxury goods shoppers (affluent consumer) ,['france']
258,9987412,shopp(er|ing),branded data > factual - geopulse audiences > france > brand shoppers ,['france']
215,9986898,shopp(er|ing),branded data > factual - geopulse audiences > france > brand shoppers > auchan ,['france']
201,9986658,shopp(er|ing),branded data > factual - geopulse audiences > france > brand shoppers > bmw ,['france']
253,9987344,shopp(er|ing),branded data > factual - geopulse audiences > france > brand shoppers > burger king ,['france']
256,9987402,shopp(er|ing),branded data > factual - geopulse audiences > france > brand shoppers > carrefour ,['france']
249,9987309,shopp(er|ing),branded data > factual - geopulse audiences > france > brand shoppers > citroen ,['france']
198,9986640,shopp(er|ing),branded data > factual - geopulse audiences > france > brand shoppers > intermarche ,['france']
268,9987495,shopp(er|ing),branded data > factual - geopulse audiences > france > brand shoppers > kfc ,['france']
225,9987009,shopp(er|ing),branded data > factual - geopulse audiences > france > brand shoppers > leclerc ,['france']
