,Data Provider Name,Data Provider ID,Segment ID,Segment Name
3563,Lotame,422,1438791,offline parent brand purchasers - smucker's (lotame)
3564,Lotame,422,1438793,offline parent brand purchasers - tyson (lotame)
3565,Lotame,422,1438794,offline parent brand purchasers - unilever (lotame)
3566,Lotame,422,1438797,offline parent brand purchasers -del monte (lotame)
3567,Lotame,422,1438800,offline pet product buyer (lotame)
3568,Lotame,422,1438802,offline product purchaser - carbonated beverages (lotame)
3569,Lotame,422,1438804,offline product purchasers - automotive (lotame)
3570,Lotame,422,1438805,offline product purchasers - baby (lotame)
3571,Lotame,422,1438806,offline product purchasers - baby care (lotame)
3572,Lotame,422,1463716,offline product purchasers - baby food (lotame)
3573,Lotame,422,1463717,offline product purchasers - baby formula (lotame)
3574,Lotame,422,1463722,offline product purchasers - baking mixes (lotame)
3575,Lotame,422,1463724,offline product purchasers - baking supplies (lotame)
3576,Lotame,422,1463725,offline product purchasers - batteries and flashlights (lotame)
3577,Lotame,422,1464093,offline product purchasers - beverages (lotame)
3578,Lotame,422,1466824,offline product purchasers - books / magazines (lotame)
3579,Lotame,422,1466825,offline product purchasers - bread / bakery (lotame)
3580,Lotame,422,1466833,offline product purchasers - breakfast / cereal (lotame)
3581,Lotame,422,1466834,offline product purchasers - breakfast bars (lotame)
3582,Lotame,422,1466836,offline product purchasers - butter (lotame)
3583,Lotame,422,1466840,offline product purchasers - canned goods / soups (lotame)
3584,Lotame,422,1434580,offline product purchasers - cd and dvd purchasers (lotame)
3585,Lotame,422,1466844,"offline product purchasers - charcoal, logs, accessories (lotame)"
3586,Lotame,422,1466849,offline product purchasers - coffee (lotame)
3587,Lotame,422,2163207,offline product purchasers - cold and flu medicine (lotame)
3588,Lotame,422,1466850,offline product purchasers - condiments (lotame)
3589,Lotame,422,1466853,offline product purchasers - condiments / spices / bake (lotame)
3590,Lotame,422,1466854,offline product purchasers - cookies (lotame)
3591,Lotame,422,1466855,offline product purchasers - cookies / snacks / candy (lotame)
3592,Lotame,422,1466856,offline product purchasers - cookware (lotame)
3593,Lotame,422,1466857,offline product purchasers - cosmetics (lotame)
3594,Lotame,422,1466859,"offline product purchasers - cot cheese, sour cream, toppings (lotame)"
3595,Lotame,422,1466861,offline product purchasers - cough and cold remedies (lotame)
3596,Lotame,422,1466862,offline product purchasers - crackers (lotame)
3597,Lotame,422,2163211,offline product purchasers - cream cheese (lotame)
3598,Lotame,422,1466864,offline product purchasers - dairy / eggs / cheese (lotame)
3599,Lotame,422,1466868,offline product purchasers - deodorant (lotame)
3600,Lotame,422,1466869,"offline product purchasers - desserts, gelatins, syrup (lotame)"
3601,Lotame,422,1466871,offline product purchasers - detergents (lotame)
3602,Lotame,422,1466872,offline product purchasers - diet aids (lotame)
3603,Lotame,422,1466873,offline product purchasers - disposable diapers (lotame)
3604,Lotame,422,1466874,offline product purchasers - dough products (lotame)
3605,Lotame,422,1466876,offline product purchasers - eggs (lotame)
3606,Lotame,422,1466877,"offline product purchasers - electronics, records, tapes (lotame)"
3607,Lotame,422,1466886,offline product purchasers - eye care (lotame)
3608,Lotame,422,1467067,offline product purchasers - femine care / sanitary protection (lotame)
3609,Lotame,422,1466887,offline product purchasers - first aid (lotame)
3610,Lotame,422,1466888,offline product purchasers - floral / gardening (lotame)
3611,Lotame,422,1466890,offline product purchasers - flour (lotame)
3612,Lotame,422,1466891,offline product purchasers - foot care (lotame)
3613,Lotame,422,1466911,offline product purchasers - fresh bakery (lotame)
3614,Lotame,422,1466938,offline product purchasers - fresh bread (lotame)
3615,Lotame,422,1466939,offline product purchasers - fresh meat (lotame)
3616,Lotame,422,1466942,offline product purchasers - fresheners and deodorizers (lotame)
3617,Lotame,422,1466943,offline product purchasers - frozen foods (lotame)
3618,Lotame,422,1466944,offline product purchasers - frozen novelties (lotame)
3619,Lotame,422,1466945,offline product purchasers - frozen unprep meat/poultry (lotame)
3620,Lotame,422,1466946,offline product purchasers - frozen unprep seafood (lotame)
3621,Lotame,422,1466950,offline product purchasers - fruits / vegetables (lotame)
3622,Lotame,422,1466951,"offline product purchasers - glassware, tableware (lotame)"
3623,Lotame,422,1466952,offline product purchasers - grains / pasta / sides (lotame)
3624,Lotame,422,1466953,offline product purchasers - granola & yogurt bars (lotame)
3625,Lotame,422,1466957,offline product purchasers - greeting cards/party needs/novelties (lotame)
3626,Lotame,422,1466954,offline product purchasers - grooming aids (lotame)
3627,Lotame,422,1466958,offline product purchasers - gum (lotame)
3628,Lotame,422,1466959,offline product purchasers - hair care (lotame)
3629,Lotame,422,1466960,"offline product purchasers - hardware, tools (lotame)"
3630,Lotame,422,1466961,offline product purchasers - health food buyer (lotame)
3631,Lotame,422,1466962,offline product purchasers - home supplies (lotame)
3632,Lotame,422,1466963,"offline product purchasers - hosiery, socks (lotame)"
3633,Lotame,422,2163208,offline product purchasers - hot sauce (lotame)
3634,Lotame,422,1466965,offline product purchasers - household cleaners (lotame)
3635,Lotame,422,1466966,offline product purchasers - household supplies (lotame)
3636,Lotame,422,1466967,"offline product purchasers - housewares, appliances (lotame)"
3637,Lotame,422,1466970,offline product purchasers - ice (lotame)
3638,Lotame,422,1466971,offline product purchasers - ice cream (lotame)
3639,Lotame,422,1466972,offline product purchasers - insecticds/pesticds/rodenticds (lotame)
3640,Lotame,422,1466983,offline product purchasers - international food (lotame)
3641,Lotame,422,1466984,"offline product purchasers - jams, jellies, spreads (lotame)"
3642,Lotame,422,1466989,offline product purchasers - kitchen gadgets (lotame)
3643,Lotame,422,1466990,offline product purchasers - laundry supplies (lotame)
3644,Lotame,422,1466991,"offline product purchasers - light bulbs, electric goods (lotame)"
3645,Lotame,422,1466995,offline product purchasers - margarine and spreads (lotame)
3646,Lotame,422,1466996,offline product purchasers - mayonnaise (lotame)
3647,Lotame,422,1466997,offline product purchasers - meat / seafood (lotame)
3648,Lotame,422,1466999,"offline product purchasers - mexican dinners,sauce (lotame)"
3649,Lotame,422,1467002,offline product purchasers - milk (lotame)
3650,Lotame,422,1467003,offline product purchasers - nuts (lotame)
3651,Lotame,422,1467004,offline product purchasers - oral rinse and antiseptic (lotame)
3652,Lotame,422,1467005,offline product purchasers - other oral hygiene (lotame)
3653,Lotame,422,1467013,offline product purchasers - packaged milk and modifiers (lotame)
3654,Lotame,422,1467026,offline product purchasers - pasta (lotame)
3655,Lotame,422,1467027,offline product purchasers - pet care (lotame)
3656,Lotame,422,1467136,offline product purchasers - pet grooming aids (lotame)
3657,Lotame,422,1467032,"offline product purchasers - pickles, olives, and relish (lotame)"
3658,Lotame,422,1467034,offline product purchasers - precut fresh salad mix (lotame)
3659,Lotame,422,1467043,offline product purchasers - razors and blades (lotame)
3660,Lotame,422,1467044,offline product purchasers - refrigerated combination lunches (lotame)
3661,Lotame,422,1467045,offline product purchasers - refrigerated entrees (lotame)
3662,Lotame,422,1467061,offline product purchasers - refrigerated prepared foods (lotame)
3663,Lotame,422,1467063,offline product purchasers - salad dressing (lotame)
3664,Lotame,422,1467070,offline product purchasers - shave cream and depilatories (lotame)
3665,Lotame,422,1467071,"offline product purchasers - shortening, oil (lotame)"
3666,Lotame,422,1467072,offline product purchasers - skin care preparations (lotame)
3667,Lotame,422,1467107,offline product purchasers - soup (lotame)
3668,Lotame,422,1467109,offline product purchasers - spaghetti sauce (lotame)
3669,Lotame,422,1467111,"offline product purchasers - spices, seasoning, extracts (lotame)"
3670,Lotame,422,1467113,"offline product purchasers - stationery, school supplies (lotame)"
3671,Lotame,422,1467114,"offline product purchasers - sugar, sweeteners (lotame)"
3672,Lotame,422,1467116,"offline product purchasers - table syrups, molasses (lotame)"
3673,Lotame,422,1467117,offline product purchasers - tea (lotame)
3674,Lotame,422,1467118,offline product purchasers - toaster pastries (lotame)
3675,Lotame,422,1467120,offline product purchasers - tobacco & accessories (lotame)
3676,Lotame,422,1467121,"offline product purchasers - toothbrushes, floss, accessories (lotame)"
3677,Lotame,422,1467122,offline product purchasers - toothpaste (lotame)
3678,Lotame,422,1467123,offline product purchasers - toys & sporting goods (lotame)
3679,Lotame,422,1467132,offline product purchasers - vitamins (lotame)
3680,Lotame,422,1467133,offline product purchasers - wrapping materials (lotame)
3681,Lotame,422,1467134,offline product purchasers - yogurt (lotame)
3682,Lotame,422,1537704,auto insurance (lotame)
3683,Lotame,422,2145143,bonds (lotame)
3684,Lotame,422,2145153,estate planning (lotame)
3685,Lotame,422,123853,finance - personal finance (lotame)
3686,Lotame,422,1537705,homeowners insurance (lotame)
3687,Lotame,422,1537706,life insurance (lotame)
3688,Lotame,422,2145144,mutual funds (lotame)
3689,Lotame,422,2145154,online banking (lotame)
3690,Lotame,422,1537707,personal or health insurance (lotame)
3691,Lotame,422,1750572,real estate (lotame)
3692,Lotame,422,2145155,retirement planning (lotame)
3693,Lotame,422,2145145,stocks (lotame)
3694,Lotame,422,2163215,blog readers (lotame)
3695,Lotame,422,106027,bloggers (lotame)
3696,Lotame,422,1434583,content voters (lotame)
3697,Lotame,422,2163216,facebook sharers (lotame)
3698,Lotame,422,2163214,forum readers (lotame)
3699,Lotame,422,155974,online communities - content sharers (lotame)
3700,Lotame,422,155975,online communities - influencers (lotame)
3701,Lotame,422,106028,online dating (lotame)
3702,Lotame,422,106029,online videos (lotame)
3703,Lotame,422,2163217,photo viewers (lotame)
3704,Lotame,422,106030,photo/video uploaders (lotame)
3705,Lotame,422,2163234,quiz takers (lotame)
3706,Lotame,422,123851,social media users (lotame)
3707,Lotame,422,2163232,sweepstakes contestants (lotame)
3708,Lotame,422,105996,clothes shopping (lotame)
3709,Lotame,422,105997,cosmetics (lotame)
3710,Lotame,422,4028383,discount shoppers (lotame)
3711,Lotame,422,105998,"jewelry, watches, & fashion accessories (lotame)"
3712,Lotame,422,642963,online shoppers
3713,Lotame,422,642957,online shoppers - luxury
3714,Lotame,422,642981,shoppers - children's clothing
3715,Lotame,422,642997,shoppers - men's clothing
3716,Lotame,422,643028,shoppers - women's clothing
3717,Lotame,422,643217,shoppers_cosmetics_luxury
3718,Lotame,422,105999,style & fashion (lotame)
3719,Lotame,422,106000,trendsetters (lotame)
3720,Lotame,422,106001,computers & software (lotame)
3721,Lotame,422,213916,computers & technology
3722,Lotame,422,106002,electronics & gadgets (lotame)
3723,Lotame,422,106003,home audio & video (lotame)
3724,Lotame,422,123852,mobile phones (lotame)
3725,Lotame,422,503498,web design & digital art (lotame)
3726,Lotame,422,1434585,cruise travel (lotame)
3727,Lotame,422,1434590,discount travel (lotame)
3728,Lotame,422,1434600,frequent travel (lotame)
3729,Lotame,422,1750596,summer travel (lotame)
3730,Lotame,422,199934,thanksgiving travel (lotame)
3731,Lotame,422,106041,travel - domestic (lotame)
3732,Lotame,422,106042,travel - international (lotame)
3733,Lotame,422,106043,travel - vacation (lotame)
3734,Lotame,422,106040,travel (lotame)
3735,Lotame,422,1467155,winter holiday travel (lotame)
3736,Lotame,422,5031922,ca_french speakers
3737,Lotame,422,5031923,ca_consumer services_auto repair
3738,Lotame,422,5031925,ca_auto hobbyists and repairmen
3739,Lotame,422,5031926,ca_oil and gas industry
3740,Lotame,422,5031927,ca_professional trucking and transportation
3741,Lotame,422,5685231,online media streamers (lotame)
3742,Lotame,422,5651078,uk_leisure activity_running
3743,Lotame,422,5651077,uk_nike_ shoes
3744,Lotame,422,5651076,uk_avid runners
3745,Lotame,422,5482532,infogroup - business > soho
3746,Lotame,422,5482526,infogroup - decision makers > construction new
3747,Lotame,422,5482524,infogroup - decision makers > energy new
3748,Lotame,422,5482521,infogroup - decision makers > entertainment new
3749,Lotame,422,5482518,infogroup - decision makers > execs at home
3750,Lotame,422,5482516,infogroup - decision makers > finance new
3751,Lotame,422,5482513,infogroup - decision makers > government new
3752,Lotame,422,5482510,infogroup - decision makers > hospitality new
3753,Lotame,422,5482508,infogroup - decision makers > human resources new
3754,Lotame,422,5482506,infogroup - decision makers > information technology
3755,Lotame,422,5482503,infogroup - decision makers > large enterprise new
3756,Lotame,422,5482500,infogroup - decision makers > legal services new
3757,Lotame,422,5482498,infogroup - decision makers > manufacturing new
3758,Lotame,422,5482496,infogroup - decision makers > medical & health services new
3759,Lotame,422,5482493,infogroup - decision makers > medium business new
3760,Lotame,422,5482491,infogroup - decision makers > men
3761,Lotame,422,5482488,infogroup - decision makers > retail new
3762,Lotame,422,5482485,infogroup - decision makers > sales & marketing new
3763,Lotame,422,5482483,infogroup - decision makers > small business new
3764,Lotame,422,5482480,infogroup - decision makers > technology new
3765,Lotame,422,5482477,infogroup - decision makers > very small business
3766,Lotame,422,5482474,infogroup - decision makers > women
3767,Lotame,422,5482470,"infogroup - employee size > large enterprise (5,000+)"
3768,Lotame,422,5482440,infogroup - functional area > administration
3769,Lotame,422,5482438,infogroup - functional area > construction
3770,Lotame,422,5482434,infogroup - functional area > consultant
3771,Lotame,422,5482431,infogroup - functional area > education
3772,Lotame,422,5482429,infogroup - functional area > engineering
3773,Lotame,422,5482427,"infogroup - functional area > executives, owners & board"
3774,Lotame,422,5482424,infogroup - functional area > finance & accounting
3775,Lotame,422,5482421,infogroup - functional area > government
3776,Lotame,422,5482419,infogroup - functional area > human resources
3777,Lotame,422,5482416,infogroup - functional area > information technology
3778,Lotame,422,5482407,infogroup - functional area > legal services
3779,Lotame,422,5482404,infogroup - functional area > manufacturing
3780,Lotame,422,5482402,infogroup - functional area > marketing & advertising
3781,Lotame,422,5482389,infogroup - functional area > operations
3782,Lotame,422,5482388,infogroup - functional area > real estate
3783,Lotame,422,5482387,infogroup - functional area > religion
3784,Lotame,422,5482384,infogroup - functional area > research & development
3785,Lotame,422,5482381,infogroup - functional area > sales
3786,Lotame,422,5482379,infogroup - functional area > science
3787,Lotame,422,5482376,infogroup - industry > banking & finance
3788,Lotame,422,5482374,infogroup - industry > business services
3789,Lotame,422,5482369,infogroup - industry > education
3790,Lotame,422,5482358,infogroup - industry > government
3791,Lotame,422,5482350,infogroup - industry > information technology
3792,Lotame,422,5482341,infogroup - industry > legal services
3793,Lotame,422,5482339,infogroup - industry > manufacturing
3794,Lotame,422,5482336,infogroup - industry > medical
3795,Lotame,422,5482320,infogroup - industry > nonprofit
3796,Lotame,422,5482317,infogroup - industry > real estate
3797,Lotame,422,5482312,infogroup - industry > repair services
3798,Lotame,422,5482310,infogroup - industry > restaurant
3799,Lotame,422,5482307,infogroup - industry > retail
3800,Lotame,422,5482920,infogroup - active executives
3801,Lotame,422,5482922,infogroup - affluent executives
3802,Lotame,422,5482879,infogroup - african american executives
3803,Lotame,422,5482905,infogroup - business & finance > low risk/low return investors
3804,Lotame,422,5482888,infogroup - conservative executives
3805,Lotame,422,5482907,"infogroup - cooking, food & beverage > cook from scratch"
3806,Lotame,422,5482584,infogroup - donor > animal welfare causes
3807,Lotame,422,5482543,infogroup - donor > children's causes
3808,Lotame,422,5482574,infogroup - donor > environmental causes
