,provider_name,provider_id,id,name,name_list
559263,LiveRamp Data Store,8082,14360620,l2 voter data > individual demographics > ethnicity > ethnic description > romanian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'romanian']"
559272,LiveRamp Data Store,8082,14359461,l2 voter data > individual demographics > ethnicity > ethnic description > lithuanian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'lithuanian']"
559275,LiveRamp Data Store,8082,14360391,l2 voter data > individual demographics > ethnicity > ethnic description > estonian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'estonian']"
559281,LiveRamp Data Store,8082,14360072,l2 voter data > individual demographics > ethnicity > ethnic description > latvian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'latvian']"
559286,LiveRamp Data Store,8082,14360655,l2 voter data > individual demographics > ethnicity > ethnic description > bulgarian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'bulgarian']"
559732,LiveRamp Data Store,8082,24379960,fyllo > infused > behavioral > interest & intent > special events > tour de france,"['fyllo', 'infused', 'behavioral', 'interest & intent', 'special events', 'tour de france']"
560531,ZeoTap,7733,24401393,zeotap > germany > auto data brand renault,"['zeotap', 'germany', 'auto data brand renault']"
560532,ZeoTap,7733,24401399,zeotap > germany > auto data fuel type electrohybrid,"['zeotap', 'germany', 'auto data fuel type electrohybrid']"
560533,ZeoTap,7733,24401407,zeotap > germany > age: 18-39,"['zeotap', 'germany', 'age', '18', '39']"
560572,Grapeshot,1133,24403052,plistapoland_leroymerlin_wizerunkowa_gs (grapeshot),"['plistapoland_leroymerlin_wizerunkowa_gs', 'grapeshot']"
560615,comScore Inc.,772,24405260,content language::croatian - comscore (content relevance),"['content language', 'croatian', 'comscore', 'content relevance']"
560621,comScore Inc.,772,24405270,content language::romanian - comscore (content relevance),"['content language', 'romanian', 'comscore', 'content relevance']"
560631,comScore Inc.,772,24405284,content language::bulgarian - comscore (content relevance),"['content language', 'bulgarian', 'comscore', 'content relevance']"
560633,comScore Inc.,772,24405286,content language::estonian - comscore (content relevance),"['content language', 'estonian', 'comscore', 'content relevance']"
560635,comScore Inc.,772,24405293,content language::latvian - comscore (content relevance),"['content language', 'latvian', 'comscore', 'content relevance']"
560636,comScore Inc.,772,24405295,content language::lithuanian - comscore (content relevance),"['content language', 'lithuanian', 'comscore', 'content relevance']"
560725,digitalAudience,11242,24413086,custom>digitalaudience>belgium-30102020,"['custom', 'digitalaudience', 'belgium', '30102020']"
560758,comScore Inc.,772,24413454,kindred_global_europe_age-demo_suppression_segment_and_brand protection (proximic agent),"['kindred_global_europe_age', 'demo_suppression_segment_and_brand protection', 'proximic agent']"
561044,Grapeshot,1133,24449183,plistapoland_wm_astrazeneca_inhalatory_saba_nra_gs_112020 (grapeshot),"['plistapoland_wm_astrazeneca_inhalatory_saba_nra_gs_112020', 'grapeshot']"
563077,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,18119606,branded data > amerilink > amerilink online behavioral data > demographics > language > croatian (bluekai),"['branded data', 'amerilink', 'amerilink online behavioral data', 'demographics', 'language', 'croatian', 'bluekai']"
563089,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,18119650,branded data > amerilink > amerilink online behavioral data > demographics > language > romanian (bluekai),"['branded data', 'amerilink', 'amerilink online behavioral data', 'demographics', 'language', 'romanian', 'bluekai']"
563848,Grapeshot,1133,24459970,lightreactde_board_bias_ireland_test (grapeshot),"['lightreactde_board_bias_ireland_test', 'grapeshot']"
564086,Grapeshot,1133,24478102,plistapoland_plista_sony_ps5_112020 (grapeshot),"['plistapoland_plista_sony_ps5_112020', 'grapeshot']"
564378,Grapeshot,1133,24487100,plistapoland_pl_wm_ikea_kitchen_nra_gs_112020 (grapeshot),"['plistapoland_pl_wm_ikea_kitchen_nra_gs_112020', 'grapeshot']"
564379,Grapeshot,1133,24487102,plistapoland_pl_wm_biedronka_polskie_gs_112020 (grapeshot),"['plistapoland_pl_wm_biedronka_polskie_gs_112020', 'grapeshot']"
564557,LiveRamp Data Store,8082,24512652,quotient > qta_q225918_nestle waters_poland springs energy_energy and csd acme_11.2.20 > 1,"['quotient', 'qta_q225918_nestle waters_poland springs energy_energy and csd acme_11.2.20', '1']"
564559,Grapeshot,1133,24513892,plistapoland_danone_danio_prostysklad_112020 (grapeshot),"['plistapoland_danone_danio_prostysklad_112020', 'grapeshot']"
564566,Grapeshot,1133,24516358,plistapoland_pl_knauf_gs_11_2020 (grapeshot),"['plistapoland_pl_knauf_gs_11_2020', 'grapeshot']"
564574,Grapeshot,1133,24516473,plistapoland_pl_empik_promocjasklepudlaniej_11_2020 (grapeshot),"['plistapoland_pl_empik_promocjasklepudlaniej_11_2020', 'grapeshot']"
564703,ZeoTap,7733,24533291,zeotap > spain > demographic > age: 18+ (publisher) (2),"['zeotap', 'spain', 'demographic', 'age', '18+', 'publisher', '2']"
564744,ZeoTap,7733,24539982,zeotap > spain > mobile contract > bank > bankia,"['zeotap', 'spain', 'mobile contract', 'bank', 'bankia']"
564745,ZeoTap,7733,24540192,zeotap > spain > mobile contract > bank > caixabank,"['zeotap', 'spain', 'mobile contract', 'bank', 'caixabank']"
564746,ZeoTap,7733,24540230,zeotap > spain > mobile contract > bank > santander,"['zeotap', 'spain', 'mobile contract', 'bank', 'santander']"
564747,ZeoTap,7733,24540318,zeotap > spain > mobile contract > bank > ing,"['zeotap', 'spain', 'mobile contract', 'bank', 'ing']"
564759,ZeoTap,7733,24542426,zeotap > spain > apps > finance > ing,"['zeotap', 'spain', 'apps', 'finance', 'ing']"
564760,ZeoTap,7733,24542440,zeotap > spain > apps > finance > santander,"['zeotap', 'spain', 'apps', 'finance', 'santander']"
564762,ZeoTap,7733,24542454,zeotap > spain > apps > finance > caixabank,"['zeotap', 'spain', 'apps', 'finance', 'caixabank']"
564763,ZeoTap,7733,24542469,zeotap > spain > apps > finance > bankia,"['zeotap', 'spain', 'apps', 'finance', 'bankia']"
565627,Bombora Inc.,7193,24565085,lenovo emea :: oli-323138 :: france,"['lenovo emea', 'oli', '323138', 'france']"
565629,Bombora Inc.,7193,24565092,lenovo emea :: oli-323143 :: netherlands,"['lenovo emea', 'oli', '323143', 'netherlands']"
565630,Bombora Inc.,7193,24565093,lenovo emea :: oli-323140 :: spain,"['lenovo emea', 'oli', '323140', 'spain']"
565631,Bombora Inc.,7193,24565125,lenovo emea :: oli-323141 :: austria,"['lenovo emea', 'oli', '323141', 'austria']"
565675,ZeoTap,7733,24566244,zeotap > spain > demographic > age: 18-29,"['zeotap', 'spain', 'demographic', 'age', '18', '29']"
566434,ZeoTap,7733,24587387,zeotap > italy > purchase intent > fashion & beauty > men's luxury fashion,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""men's luxury fashion""]"
566897,Retargetly,4054,19514802,branded data > startapp > latam > demographics > language > romanian moldavian moldovan (rt-182887) (retargetly),"['branded data', 'startapp', 'latam', 'demographics', 'language', 'romanian moldavian moldovan', 'rt', '182887', 'retargetly']"
566920,Retargetly,4054,19514729,branded data > startapp > latam > demographics > language > croatian (rt-182839) (retargetly),"['branded data', 'startapp', 'latam', 'demographics', 'language', 'croatian', 'rt', '182839', 'retargetly']"
566924,Retargetly,4054,19514709,branded data > startapp > latam > demographics > language > bulgarian (rt-182831) (retargetly),"['branded data', 'startapp', 'latam', 'demographics', 'language', 'bulgarian', 'rt', '182831', 'retargetly']"
567048,Retargetly,4054,19514091,branded data > startapp > apac > subscribers > intl mobile carriers > spain (rt-182487) (retargetly),"['branded data', 'startapp', 'apac', 'subscribers', 'intl mobile carriers', 'spain', 'rt', '182487', 'retargetly']"
567053,Retargetly,4054,19514063,branded data > startapp > apac > subscribers > intl mobile carriers > italy (rt-182477) (retargetly),"['branded data', 'startapp', 'apac', 'subscribers', 'intl mobile carriers', 'italy', 'rt', '182477', 'retargetly']"
567055,Retargetly,4054,19514058,branded data > startapp > apac > subscribers > intl mobile carriers > germany (rt-182473) (retargetly),"['branded data', 'startapp', 'apac', 'subscribers', 'intl mobile carriers', 'germany', 'rt', '182473', 'retargetly']"
567056,Retargetly,4054,19514055,branded data > startapp > apac > subscribers > intl mobile carriers > france (rt-182471) (retargetly),"['branded data', 'startapp', 'apac', 'subscribers', 'intl mobile carriers', 'france', 'rt', '182471', 'retargetly']"
567629,Retargetly,4054,20751393,branded data > retail > mexico > products > section > elaboradas > panificadora > europeos (rt-248815) (retargetly),"['branded data', 'retail', 'mexico', 'products', 'section', 'elaboradas', 'panificadora', 'europeos', 'rt', '248815', 'retargetly']"
567710,Retargetly,4054,20746885,branded data > retail > mexico > products > section > almacen > vinos. licores y cigarros > portugal (rt-248327) (retargetly),"['branded data', 'retail', 'mexico', 'products', 'section', 'almacen', 'vinos. licores y cigarros', 'portugal', 'rt', '248327', 'retargetly']"
567715,Retargetly,4054,20746814,branded data > retail > mexico > products > section > almacen > vinos. licores y cigarros > malta pura (rt-248317) (retargetly),"['branded data', 'retail', 'mexico', 'products', 'section', 'almacen', 'vinos. licores y cigarros', 'malta pura', 'rt', '248317', 'retargetly']"
568606,ZeoTap,7733,24603850,zeotap > spain > purchase intent > shopping > gifts & presents,"['zeotap', 'spain', 'purchase intent', 'shopping', 'gifts & presents']"
568607,ZeoTap,7733,24603852,zeotap > spain > purchase intent > shopping (3),"['zeotap', 'spain', 'purchase intent', 'shopping', '3']"
568608,ZeoTap,7733,24603853,zeotap > spain > purchase intent > fashion & beauty > fragrances & perfumes,"['zeotap', 'spain', 'purchase intent', 'fashion & beauty', 'fragrances & perfumes']"
568609,ZeoTap,7733,24603872,zeotap > spain > purchase intent > shopping > gifts (1),"['zeotap', 'spain', 'purchase intent', 'shopping', 'gifts', '1']"
568610,ZeoTap,7733,24603881,zeotap > spain > demographic > age: 18-29 (1),"['zeotap', 'spain', 'demographic', 'age', '18', '29', '1']"
568611,ZeoTap,7733,24603918,zeotap > spain > interest > education > university student,"['zeotap', 'spain', 'interest', 'education', 'university student']"
568612,ZeoTap,7733,24603919,zeotap > spain > purchase intent > arts & entertainment > movies,"['zeotap', 'spain', 'purchase intent', 'arts & entertainment', 'movies']"
568614,ZeoTap,7733,24603923,zeotap > spain > interest > arts & entertainment > streaming platforms,"['zeotap', 'spain', 'interest', 'arts & entertainment', 'streaming platforms']"
568615,ZeoTap,7733,24603927,zeotap > spain > interest > arts & entertainment > music lovers (2),"['zeotap', 'spain', 'interest', 'arts & entertainment', 'music lovers', '2']"
568617,ZeoTap,7733,24604176,zeotap > spain > app burger king,"['zeotap', 'spain', 'app burger king']"
568618,ZeoTap,7733,24604193,zeotap > spain > interest > food & drinks > fast food lovers,"['zeotap', 'spain', 'interest', 'food & drinks', 'fast food lovers']"
568619,ZeoTap,7733,24604259,zeotap > spain > interest > personal finance > banking mobile apps,"['zeotap', 'spain', 'interest', 'personal finance', 'banking mobile apps']"
568789,Grapeshot,1133,24618564,tradespottinges_es_real_estate_spain (grapeshot),"['tradespottinges_es_real_estate_spain', 'grapeshot']"
568930,Dstillery,9415,24625040,lifestyle > faith > uk & portugal christianity - extreme confidence (dstillery),"['lifestyle', 'faith', 'uk & portugal christianity', 'extreme confidence', 'dstillery']"
568941,Dstillery,9415,24625104,clusters > locations > bulgaria cluster - extreme confidence (dstillery),"['clusters', 'locations', 'bulgaria cluster', 'extreme confidence', 'dstillery']"
568957,Dstillery,9415,24625150,lifestyle > faith > uk & portugal christianity - extended scale (dstillery),"['lifestyle', 'faith', 'uk & portugal christianity', 'extended scale', 'dstillery']"
568970,Dstillery,9415,24625189,clusters > locations > bulgaria cluster - extended scale (dstillery),"['clusters', 'locations', 'bulgaria cluster', 'extended scale', 'dstillery']"
568988,Dstillery,9415,24625590,clusters > locations > italy cluster - extreme confidence (dstillery),"['clusters', 'locations', 'italy cluster', 'extreme confidence', 'dstillery']"
568989,Dstillery,9415,24625631,clusters > locations > germany cluster - extreme confidence (dstillery),"['clusters', 'locations', 'germany cluster', 'extreme confidence', 'dstillery']"
569003,Dstillery,9415,24625731,clusters > locations > france online music & quiz content cluster - extreme confidence (dstillery),"['clusters', 'locations', 'france online music & quiz content cluster', 'extreme confidence', 'dstillery']"
569016,Dstillery,9415,24625773,clusters > locations > italy cluster - extended scale (dstillery),"['clusters', 'locations', 'italy cluster', 'extended scale', 'dstillery']"
569017,Dstillery,9415,24625775,clusters > locations > germany cluster - extended scale (dstillery),"['clusters', 'locations', 'germany cluster', 'extended scale', 'dstillery']"
569035,Dstillery,9415,24625821,clusters > locations > france online music & quiz content cluster - extended scale (dstillery),"['clusters', 'locations', 'france online music & quiz content cluster', 'extended scale', 'dstillery']"
569112,Dstillery,9415,24632898,consumer > media > romanian news - extreme confidence (dstillery),"['consumer', 'media', 'romanian news', 'extreme confidence', 'dstillery']"
569126,Dstillery,9415,24632990,clusters > locations > greece cluster - extreme confidence (dstillery),"['clusters', 'locations', 'greece cluster', 'extreme confidence', 'dstillery']"
569138,Dstillery,9415,24633062,consumer > media > romanian news - extended scale (dstillery),"['consumer', 'media', 'romanian news', 'extended scale', 'dstillery']"
569154,Dstillery,9415,24633203,clusters > locations > greece cluster - extended scale (dstillery),"['clusters', 'locations', 'greece cluster', 'extended scale', 'dstillery']"
569219,Dstillery,9415,24634562,consumer > media > brazil & portugal news - extreme confidence (dstillery),"['consumer', 'media', 'brazil & portugal news', 'extreme confidence', 'dstillery']"
569230,Dstillery,9415,24634719,clusters > locations > poland cluster - extreme confidence (dstillery),"['clusters', 'locations', 'poland cluster', 'extreme confidence', 'dstillery']"
569244,Dstillery,9415,24634905,consumer > media > brazil & portugal news - extended scale (dstillery),"['consumer', 'media', 'brazil & portugal news', 'extended scale', 'dstillery']"
569255,Dstillery,9415,24635054,clusters > locations > poland cluster - extended scale (dstillery),"['clusters', 'locations', 'poland cluster', 'extended scale', 'dstillery']"
569414,ZeoTap,7733,24642287,zeotap > spain > interest > arts & entertainment > movies (1),"['zeotap', 'spain', 'interest', 'arts & entertainment', 'movies', '1']"
569458,ALLIANCE GRAVITY DATA MEDIA,9206,24646734,europe 1 / bern noel / patrimoine / château,"['europe', '1', '/', 'bern', 'noel', '/', 'patrimoine', '/', 'château']"
